"OBJECTID","SWSN_Type","SWSN_Ware","Dogozshi","Decoration","Red_slipped","Corrugated","Start_Date","End_Date","Chronology","Chronology2","Plus","References_","Comments","Smudged"
293,"Turkey Hill Red","Alameda Brown Ware",,"plain",1,0,1120,1200,1,0,0,"Colton 1958",,
294,"Turkey Hill White-on-red","Alameda Brown Ware",,"bichrome",1,0,1100,1200,1,1,0,"Colton 1958; Downum 1988",,
295,"Tusayan A Polychrome","Tsegi Orange Ware",,"polychrome",1,0,1110,1320,1,1,0,"SW Virtual Museum",,
296,"Tusayan B Polychrome","Tsegi Orange Ware",,"polychrome",1,0,1110,1320,1,1,0,"SW Virtual Museum",,
297,"Tusayan Black-on-red","Tsegi Orange Ware",1,"bichrome",1,0,1045,1240,1,1,0,"SW Virtual Museum",,
298,"Tusayan Black-on-white","Tusayan White Ware",,"bichrome",0,0,1200,1300,1,1,0,"Ambler 1985; Christenson and Bender 1985; Colton 1955; Dean 1991",,
877,"Tusayan BMIII/PI White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,600,900,1,0,0,,,
828,"Tusayan Clapboard Corrugated","Tusayan Gray Ware",,"plain",0,1,1030,1100,1,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
485,"Tusayan Corrugated","Tusayan Gray Ware",,"plain",0,1,1020,1275,1,0,1,"SW Virtual Museum",,
479,"Tusayan Corrugated Gray Ware, Undifferentiated","Tusayan Gray Ware",,"undifferentiated",0,1,865,1285,0,0,0,"Hays-Gilpin and Van Hartesveldt 1998","combined dates from Tusayan Gray Ware types in database",
476,"Tusayan Gray Ware, Undifferentiated","Tusayan Gray Ware",,"undifferentiated",0,0,550,1285,0,0,0,"Hays-Gilpin and Van Hartesveldt 1998","combined dates from Tusayan Gray Ware types in database",
826,"Tusayan Indented Corrugated Gray","Tusayan Gray Ware",,"plain",0,1,1040,1300,1,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
931,"Tusayan Narrow Clapboard Gray","Tusayan Gray Ware",0,"plain",0,1,900,1025,1,0,,,,0
1154,"Tusayan Narrow Fillet Gray","Tusayan Gray Ware",,"plain",0,1,950,1100,1,0,,,,0
827,"Tusayan Neck Indented Corrugated","Tusayan Gray Ware",,"plain",0,1,890,1030,1,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
838,"Tusayan PI White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,800,900,1,0,0,,,
840,"Tusayan PI/PII White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,800,1100,1,0,0,,,
841,"Tusayan PII White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,900,1100,1,0,0,,,
842,"Tusayan PII/PIII White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,900,1300,1,0,0,,,
843,"Tusayan PIII White Ware, Type Undifferentiated","Tusayan White Ware",,"bichrome",0,0,1100,1300,1,0,0,,,
825,"Tusayan Plain Gray","Tusayan Gray Ware",,"plain",0,0,600,1300,0,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
428,"Tusayan Polychrome","Tsegi Orange Ware",,"polychrome",1,0,1110,1320,1,1,0,"SW Virtual Museum",,
360,"Tusayan White Ware, Undifferentiated","Tusayan White Ware",,"bichrome",0,0,825,1300,0,0,0,,,
933,"Tusayan Wide Clapboard Gray","Tusayan Gray Ware",0,"plain",0,1,850,925,1,0,,,,0
1155,"Tusayan Wide Fillet Gray","Tusayan Gray Ware",,"plain",0,1,850,950,1,0,,,,0
638,"Tusayan/Kayenta Black-on-white","Tusayan White Ware",,"bichrome",0,0,1200,1300,1,1,0,"see pure types",,
635,"Tusayan/Moenkopi Corrugated","Tusayan Gray Ware",,"plain",0,1,1020,1320,1,0,0,"SW Virtual Museum",,
299,"Tuwiuca Black-on-orange","Winslow Orange Ware",,"bichrome",0,0,1250,1300,1,1,0,"Colton and Hargrave 1937",,
300,"Tuwiuca Orange","Winslow Orange Ware",,"plain",0,0,1250,1300,1,0,0,"Colton and Hargrave 1937",,
942,"Tuwiuca White-on-Red","Winslow Orange Ware",0,"bichrome",1,0,1250,1300,1,1,,,,0
522,"Tuzigoot Black-on-grey","Prescott Gray Ware",,"bichrome",0,0,1150,1425,1,1,0,"Colton and Hargrave 1937; Barnett 1974",,
523,"Tuzigoot Brown","Alameda Brown Ware",,"plain",0,0,1150,1400,1,0,0,"Colton 1958; Barnett 1973",,
521,"Tuzigoot Red","Alameda Brown Ware",,"plain",1,0,1150,1400,1,0,0,"Schroeder 1960",,
524,"Tuzigoot Red-on-black","Alameda Brown Ware",,"bichrome",0,0,1300,1425,1,1,0,"Colton and Hargrave 1937",,
520,"Tuzigoot White-on-Red","Alameda Brown Ware",,"bichrome",1,0,1300,1425,1,1,0,"Colton 1958",,
361,"Type, Undifferentiated","Undifferentiated Ware",,"undifferentiated",0,0,200,1900,0,0,0,,,
1746,"Uinta Gray","Fremont Gray Ware",0,"plain",0,0,700,1250,1,0,,,,0
445,"Undecorated Type, Undifferentiated","Undifferentiated Ware",,"undifferentiated",0,0,200,1900,0,0,0,,,
1617,"Unidentifiable Brown","Plain Brown Ware",,"plain",0,0,200,1450,0,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
536,"Unnamed Red-on-buff","Matsaki Buff Ware",,"bichrome",0,0,1375,1450,1,1,0,"Woodbury and Woodbury 1966",,
537,"Unnamed White-on-red","Zuni Red Ware",,"bichrome",1,0,1375,1450,1,1,0,"Woodbury and Woodbury 1966",,
1608,"Unpainted Grooved","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,500,850,1,0,,,"added by A. Torvinen (2/29/16) for CON Project; dates from D. Abbott (Abbott et al. 2012)",
845,"Upper San Juan PI Gray Ware","Upper San Juan Brown and Gray Ware",,"plain",0,0,700,900,1,0,0,,,
864,"Upper San Juan White Ware, Undifferentiated","Upper San Juan White Ware",,"bichrome",0,0,700,1300,0,0,0,"Reed and Goff 2007",,
1035,"Vadito Black-on-white","Taos White Ware",0,"bichrome",0,0,1325,1600,1,1,,"OAS Website",,0
594,"Vahki Plain","Vahki Plain Ware",,"plain",0,0,300,500,1,0,0,"Dean 1991; Wallace (personal communication)",,
373,"Vahki Red","Early Middle Gila Red Ware",,"plain",1,0,300,500,1,0,0,"Dean 1991",,
1676,"Valencia White","Hispanic Utility Ware",0,"bichrome",0,0,1790,1900,1,1,0,,,0
374,"Vallecitos Black-on-white","Jemez White Ware",,"bichrome",0,0,1230,1400,1,1,0,"Habicht-Mauche 1993",,
375,"Valshni Red","Sells Red Ware",,"plain",1,0,800,1250,0,0,0,"Withers 1973",,
1691,"Vamori Red-on-brown","Tucson Basin Brown Ware",0,"bichrome",0,0,800,1100,1,1,0,,,0
1731,"Venadito Brown","Southern Sonora Series",0,"plain",0,0,0,500,1,1,,,,0
376,"Verde Black-on-gray","Prescott Gray Ware",,"bichrome",0,0,1050,1300,1,1,0,"Windes 1977",,
654,"Verde Brown","Alameda Brown Ware",,"plain",0,0,1100,1300,1,0,0,"Colton 1958",,
475,"Verde Gray","Prescott Gray Ware",,"plain",0,0,1100,1300,1,0,0,"Colton and Hargrave 1937",,
526,"Verde Red-on-buff","Prescott Gray Ware",,"bichrome",0,0,1150,1425,1,1,0,"Colton and Hargrave 1937; Barnett 1974",,
1207,"Victoria Red-on-brown","Chihuahuan Brown Ware",0,"bichrome",0,0,600,1200,1,0,,,,0
1210,"Victoria Red-on-brown, Textured","Chihuahuan Brown Ware",0,"bichrome",0,1,600,1200,1,0,,,,0
377,"Villa Ahumada Polychrome","Chihuahuan Series",,"polychrome",0,0,1350,1450,1,1,0,"Sayles 1936; DiPeso 1977",,
1156,"Virgin Black-on-white","Tusayan White Ware",,"bichrome",0,0,1150,1225,1,1,,,,0
1157,"Walhalla Black-on-white","Tusayan White Ware",,"bichrome",0,0,950,1150,1,1,,,,0
378,"Walnut A Black-on-white","Little Colorado White Ware",,"bichrome",0,0,1100,1250,1,1,0,"Douglas 1987; Hays-Gilpin and Van Hartesveldt 1998",,
626,"Walnut A/B Black-on-white","Little Colorado White Ware",,"bichrome",0,0,1100,1250,1,1,0,"Hays-Gilpin and Van Hartesveldt 1998",,
199,"Walnut B Black-on-white","Little Colorado White Ware",,"bichrome",0,0,1200,1250,1,1,0,"Douglas 1987; Hays-Gilpin and Van Hartesveldt 1998",,
427,"Walnut Black-on-white","Little Colorado White Ware",,"bichrome",0,0,1100,1250,1,1,0,"Douglas 1987; Hays-Gilpin and Van Hartesveldt 1998",,
884,"Walnut/Leupp Black-on-white","Little Colorado White Ware",,"bichrome",0,0,1100,1250,1,1,0,"combined types",,
200,"Wepo Black-on-white","Tusayan White Ware",,"bichrome",0,0,930,1050,1,1,0,"Gummerman 1972",,
558,"Wetherill Black-on-white","Mesa Verde White Ware",,"bichrome",0,0,1060,1180,1,1,0,"Hayes 1964",,
598,"Whetstone Plain","Undifferentiated Brown Ware",,"plain",0,1,1600,1800,1,0,0,"Jeff Clark (personal communication)",,
767,"White Mesa Black-on-white","Mesa Verde White Ware",,"bichrome",0,0,850,1000,1,1,0,"OAS Pottery Project",,
201,"White Mound Black-on-white","Cibola White Ware",,"bichrome",0,0,700,850,1,1,0,"Goetze and Mills 1993",,
1184,"White Mound/Kiatuthlana Black-on-white","Cibola White Ware",0,"bichrome",0,0,700,1040,1,1,0,,,0
863,"White Mound-Kiatuthlanna Black-on-white","Cibola White Ware",,"bichrome",0,0,700,1040,1,1,0,"see pure types",,
701,"White Mountain type, Type Undifferentiated; Early","Early White Mountain Red Ware",,"undifferentiated dec",1,0,1000,1300,0,0,0,,"this type is based on a quantitative assessment of the proportion of identified Early White Mttypes.",
702,"White Mountain type, Type Undifferentiated; Late","Late White Mountain Red Ware",,"undifferentiated dec",1,0,1280,1425,0,0,0,,"this type is based on a quantitative assessment of the proportion of identified types.",
704,"White Mountain type, undifferentiated","White Mountain Red Ware",,"undifferentiated dec",1,0,1000,1450,0,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
703,"White Mountain type, Undifferentiated; Zuni Glaze","Zuni Glaze Ware",,"undifferentiated dec",1,0,1275,1450,1,1,0,,"this type is based on a quantitative assessment of the proportion of identified types.",
365,"White ware, Undifferentiated","Undifferentiated White Ware",,"bichrome",0,0,550,1900,0,0,0,"Hays-Gilpin 1998","earliest date: La Plata Black-on-white",
438,"White-on-red, Undifferentiated","Undifferentiated Red Ware",,"bichrome",1,0,1065,1450,0,0,0,,,
943,"Whiteriver Polychrome","Roosevelt Red Ware",0,"polychrome",1,0,1360,1450,1,1,0,"Patrick Lyons",,0
856,"Wide Neckbanded Gray Ware, Type Undifferentiated","Undifferentiated Gray Ware",,"plain",0,1,850,925,1,0,0,,,
1158,"Wide Ruin Black-on-white","Tusayan White Ware",,"bichrome",0,0,1250,1300,1,1,,,,0
203,"Wingate Black-on-red","Early White Mountain Red Ware",,"bichrome",1,0,1050,1225,1,1,0,"Mills and Herr 1999; updated by SWSN 2015",,
538,"Wingate Black-on-red or Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1050,1225,1,1,0,"Mills and Herr 1999; updated by SWSN 2015",,
204,"Wingate Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1100,1225,1,1,0,"Mills and Herr 1999; updated by SWSN 2015",,
688,"Wingate/St. Johns Black-on-red or polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1050,1300,1,1,0,"see pure types",,
1612,"Wingfield Brown","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
1613,"Wingfield Brown Smudged","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",1
1616,"Wingfield Decorated","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
600,"Wingfield Plain","Undifferentiated Brown Ware",,"plain",0,0,1100,1300,1,0,0,"Jeff Clark (personal communication)",,
1615,"Wingfield Plain Smudged","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",1
1664,"Wingfield Red","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
1614,"Wingfield Red Smudged","Plain Brown Ware",,"plain",0,0,1100,1300,1,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",1
655,"Winona Brown","Alameda Brown Ware",,"plain",0,0,1075,1200,1,0,0,"Colton 1958",,
656,"Winona Corrugated","Alameda Brown Ware",,"plain",0,1,1080,1120,1,0,0,"Colton and Hargrave 1937",,
1159,"Winona Red","Alameda Brown Ware",,"plain",0,0,1080,1120,1,0,,,,0
205,"Winona Red-on-buff","Coconino Buff Ware",,"bichrome",0,0,1050,1150,1,1,0,"Colton and Hargrave 1937","Red-on-tan?",
1160,"Winona Smudged","Alameda Brown Ware",,"plain",0,0,1080,1120,1,0,,,,1
707,"Winslow Black-on-Orange or Polychrome, Petrified Forest, Undifferentiated","Winslow Orange Ware",,"undifferentiated dec",0,0,1250,1400,1,1,0,"Schachner 2012","Puerco Ridge Archaeological Survey type name",
1161,"Winslow Orange Ware","Winslow Orange Ware",,"undifferentiated dec",0,0,1250,1400,1,1,,,,0
1162,"Winslow Orange Ware, Petrified Forest","Winslow Orange Ware",,"undifferentiated",0,0,1250,1400,1,1,,,,0
706,"Winslow Orange Ware, Petrified Forest, Undifferentiated","Winslow Orange Ware",,"undifferentiated",0,0,1250,1400,1,1,0,"Schachner 2012","Puerco Ridge Archaeological Survey type name",
472,"Winslow Orange Ware, Undifferentiated","Winslow Orange Ware",,"undifferentiated",0,0,1250,1400,1,1,0,"Colton 1956",,
876,"Winslow Polychrome, Undifferentiated","Winslow Orange Ware",,"polychrome",1,0,1300,1400,1,1,0,,,
206,"Wiyo Black-on-white","Northern Rio Grande White Ware",,"bichrome",0,0,1300,1400,1,1,0,"Boyd Dyer 2008",,
473,"Woodruff Brown","Puerco Valley Brown Ware",,"plain",0,0,500,1100,1,0,0,"Mera 1934, Hawley 1936, Hays-Gilpin 1998",,
207,"Woodruff Red","Puerco Valley Brown Ware",,"plain",1,0,400,1100,1,0,0,"Hays-Gilpin 1998","""Unknown date""",
208,"Woodruff Red Smudged","Puerco Valley Brown Ware",,"plain",1,0,400,1100,1,0,0,"Hays-Gilpin 1998","""Unknown date""",1
771,"Woodruff Smudged","Puerco Valley Brown Ware",,"plain",0,0,500,1100,1,0,0,"Hays-Gilpin 1998",,1
209,"Wupatki Black-on-white","Tusayan White Ware",,"bichrome",0,0,1125,1300,1,1,0,"Colton and Hargrave 1937; Colton 1955",,
474,"Youngs Brown","Alameda Brown Ware",,"plain",0,0,1070,1151,1,0,0,"Colton 1958",,
404,"Yunque Glaze-on-red (Glaze F)","Rio Grande Glaze Ware",,"bichrome",1,0,1520,1700,1,1,0,"Eckert 2006",,
1024,"Zoned Corrugated Brown Ware, Undifferentiated","Undifferentiated Brown Ware",,"plain",0,1,1000,1450,0,0,0,,,
1180,"Zoned Corrugated Ware, Undifferentiated","Undifferentiated Ware",0,"plain",0,1,1000,1400,0,0,0,,,0
540,"Zuni Black Ware","Zuni Black Ware",,"plain",0,0,1375,1900,1,0,0,"Woodbury and Woodbury 1966; Spier 1917",,
539,"Zuni Buff type","Matsaki Buff Ware",,"polychrome",0,0,1400,1680,1,1,0,"Woodbury and Woodbury 1966",,
369,"Zuni Glaze Ware, Undifferentiated","Zuni Glaze Ware",,"bichrome",0,0,1275,1450,1,1,0,,,
367,"Zuni Historic Black-on-red, Undifferentiated","Zuni Matte-Paint Ware",,"bichrome",1,0,1680,1900,1,1,0,,,
371,"Zuni Historic Polychrome, Undifferentiated","Zuni Matte-Paint Ware",,"polychrome",0,0,1680,1900,1,1,0,,,
213,"Zuni Late Historic Polychrome","Zuni Matte-Paint Ware",,"polychrome",0,0,1800,1900,1,1,0,"Kintigh 1985",,
